LAMMPS data file via write_data, version 4 Jul 2026, timestep = 0, units = metal

216 atoms
1 atom types

0 16.29 xlo xhi
0 16.29 ylo yhi
0 16.29 zlo zhi

Masses

1 28.0855

Atoms # atomic

1 1 0.038194975717084 0.042956877030877805 16.266232257963267 0 0 -1
2 1 0.044557853692470985 2.6988470093597874 2.731686309951677 0 0 0
3 1 2.672189682501922 16.276993809806644 2.7199614202952764 0 -1 0
4 1 2.7300996341673187 2.6945514501303207 0.02122234030217972 0 0 0
5 1 1.3823034664312392 1.3293603098401148 1.3137274828116536 0 0 0
6 1 1.3536542075714815 4.03626665388875 4.098651908224519 0 0 0
7 1 4.071573131731279 1.3796250076182768 4.02750304037938 0 0 0
8 1 4.038245014099285 4.048951966691041 1.3857041763319653 0 0 0
9 1 5.453714684496501 16.262702332689752 0.008105516693603954 0 -1 0
10 1 5.395043002374024 2.6927409002314047 2.706310189217939 0 0 0
11 1 8.14215506189836 16.27512532572966 2.716349538448895 0 -1 0
12 1 8.172531185270069 2.7316308340461135 0.01442781303284122 0 0 0
13 1 6.745574565375258 1.3167202619692404 1.3724429170251558 0 0 0
14 1 6.808275051121961 4.03878420679657 4.111163629949401 0 0 0
15 1 9.512879676874903 1.3087292365083607 4.0822779960184254 0 0 0
16 1 9.517759678459381 4.041915866825457 1.3299737354658887 0 0 0
17 1 10.82221144209253 16.277707249185866 16.285737066839697 0 -1 -1
18 1 10.869681763900296 2.736405872270188 2.6834952450536633 0 0 0
19 1 13.563363818376494 0.03069545374284287 2.713491055960064 0 0 0
20 1 13.539542015928095 2.6726617035119147 0.020250924755935984 0 0 0
21 1 12.25767100920443 1.3116516988557538 1.38510266865492 0 0 0
22 1 12.198004265395227 4.107688497596042 4.085579096685666 0 0 0
23 1 14.885930584214362 1.3653288907920145 4.052667541387569 0 0 0
24 1 14.949967100484047 4.042057835403623 1.3160396287071237 0 0 0
25 1 0.0031801094548684072 5.478099607973405 0.010111209033108881 0 0 0
26 1 16.28576815946296 8.120456094008617 2.7055720028283874 -1 0 0
27 1 2.7314433867514336 5.394001131343655 2.682014492823283 0 0 0
28 1 2.729328969951872 8.17199798111664 16.245068627374742 0 0 -1
29 1 1.3836008820850871 6.765025204060378 1.3236046427749584 0 0 0
30 1 1.4011035003948973 9.546531137038968 4.103820213936884 0 0 0
31 1 4.1115805571754835 6.814424448356463 4.091703527071142 0 0 0
32 1 4.10180242851344 9.488416025394534 1.3481388059447699 0 0 0
33 1 5.463172809417905 5.465407886740476 0.00035244717744759013 0 0 0
34 1 5.419872046718314 8.124489194708637 2.689895468086421 0 0 0
35 1 8.164923637234569 5.386571001422857 2.7038209139643334 0 0 0
36 1 8.128560667528566 8.149139152613532 16.256737975653603 0 0 -1
37 1 6.744434627614419 6.787786315544642 1.3696053587934491 0 0 0
38 1 6.772345869678466 9.507031685986803 4.036546380209758 0 0 0
39 1 9.455962840292353 6.837456793570871 4.096329545627269 0 0 0
40 1 9.533021643851194 9.479768207039342 1.404255710242668 0 0 0
41 1 10.890806893846396 5.401464876374912 0.010177233144723453 0 0 0
42 1 10.908732934798454 8.099435157638245 2.7066944259971817 0 0 0
43 1 13.555253310003435 5.447381227746318 2.741294732362169 0 0 0
44 1 13.578746331973814 8.109601483901312 16.24713992934075 0 0 -1
45 1 12.250562194047058 6.763795348920997 1.353429315195386 0 0 0
46 1 12.243072159781851 9.493789453600202 4.074346658602285 0 0 0
47 1 14.901526364627772 6.81361029896704 4.1082947390460385 0 0 0
48 1 14.979376439450716 9.454817848197331 1.3635746525675405 0 0 0
49 1 0.03723174169996368 10.8138827512897 0.007400925996434372 0 0 0
50 1 16.244587581197074 13.528477179214114 2.70595105162866 -1 0 0
51 1 2.699466183667288 10.883148896113573 2.678496980822411 0 0 0
52 1 2.707596968469488 13.552249066684045 0.02506375875094149 0 0 0
53 1 1.405052629372828 12.234541869120225 1.380194303641419 0 0 0
54 1 1.3966243396276254 14.895276121503104 4.050774102661886 0 0 0
55 1 4.097707523105297 12.18034083072694 4.038342027690188 0 0 0
